cell_type	target	binding	perb_score
Early_Braak_L5_6_NP	CHRM2	antagonist	9.37886856824022e-10
Early_Braak_OPC	CHRM2	antagonist	2.62915219786046e-10
Early_Braak_L4_IT	CHRM2	antagonist	3.69827713048449e-10
Early_Braak_Pax6	CHRM2	antagonist	5.14804078217129e-11
Early_Braak_L5_IT	CHRM2	antagonist	1.88337150593172e-10
Early_Braak_Oligodendrocyte	CHRM2	antagonist	2.69308343635075e-11
Late_Braak_Endothelial	CHRM2	antagonist	3.19037106689752e-11
Early_Braak_VLMC	CHRM2	antagonist	2.17776006596156e-10
Early_Braak_Vip	CHRM2	antagonist	1.61243624051576e-09
Early_Braak_Sncg	CHRM2	antagonist	7.49491368440659e-10
Late_Braak_Astrocyte	CHRM2	antagonist	1.85602726004088e-10
Late_Braak_Chandelier	CHRM2	antagonist	1.07116555339146e-10
Early_Braak_Lamp5	CHRM2	antagonist	3.91048245949488e-10
Early_Braak_Pvalb	CHRM2	antagonist	1.4335005905081e-08
Late_Braak_L6_IT_Car3	CHRM2	antagonist	1.66020904160895e-09
Late_Braak_L2_3_IT	CHRM2	antagonist	1.63112166850816e-10
Late_Braak_Lamp5_Lhx6	CHRM2	antagonist	8.92924897429466e-11
Late_Braak_L5_IT	CHRM2	antagonist	7.41031979330388e-10
Late_Braak_L5_6_NP	CHRM2	antagonist	4.10410819738081e-10
Late_Braak_Pax6	CHRM2	antagonist	1.52534826865918e-09
Late_Braak_Lamp5	CHRM2	antagonist	5.95108044433293e-11
Late_Braak_Sncg	CHRM2	antagonist	1.55562322601259e-09
Late_Braak_L6_IT	CHRM2	antagonist	4.28004386175391e-10
Late_Braak_L6_CT	CHRM2	antagonist	4.17041812624905e-10
Late_Braak_L4_IT	CHRM2	antagonist	5.21118754677297e-09
Late_Braak_Sst	CHRM2	antagonist	1.51831067622849e-09
Late_Braak_OPC	CHRM2	antagonist	1.30773482439203e-10
Late_Braak_L5_ET	CHRM2	antagonist	2.20472390941101e-11
Late_Braak_Sst_Chodl	CHRM2	antagonist	1.05910716027595e-08
Late_Braak_Oligodendrocyte	CHRM2	antagonist	4.88001582111398e-10
Late_Braak_Pvalb	CHRM2	antagonist	6.04846148008939e-09
Late_Braak_L6b	CHRM2	antagonist	2.34819377856219e-09
Late_Braak_Vip	CHRM2	antagonist	5.55387450145291e-10
Late_Braak_Microglia-PVM	CHRM2	antagonist	1.60210859216978e-10
Late_Braak_VLMC	CHRM2	antagonist	1.41628092621262e-10
Early_Braak_Astrocyte	CRBN	antagonist	1.50779627220626e-10
Early_Braak_L6b	CRBN	antagonist	8.13865496184689e-10
Early_Braak_L2_3_IT	CRBN	antagonist	8.22951630628155e-10
Early_Braak_Sst	CRBN	antagonist	2.70103509402414e-11
Early_Braak_L6_IT	CRBN	antagonist	3.00779792665227e-10
Early_Braak_Lamp5_Lhx6	CRBN	antagonist	4.92897081170972e-10
Early_Braak_Microglia-PVM	CRBN	antagonist	4.91783595982297e-10
Early_Braak_L6_CT	CRBN	antagonist	6.12740521768873e-10
Early_Braak_Chandelier	CRBN	antagonist	1.14156922805154e-09
Early_Braak_L6_IT_Car3	CRBN	antagonist	3.96517669603014e-10
Early_Braak_L5_6_NP	CRBN	antagonist	8.41587242723549e-10
Early_Braak_OPC	CRBN	antagonist	3.26094152424147e-11
Early_Braak_L4_IT	CRBN	antagonist	5.52252079598111e-10
Early_Braak_Pax6	CRBN	antagonist	1.7107329678684e-10
Early_Braak_L5_IT	CRBN	antagonist	9.05028788535629e-10
Early_Braak_Oligodendrocyte	CRBN	antagonist	5.56479205561244e-10
Late_Braak_Endothelial	CRBN	antagonist	5.92512403680098e-10
Early_Braak_VLMC	CRBN	antagonist	2.67388274681475e-10
Early_Braak_Vip	CRBN	antagonist	4.66011336686668e-10
Early_Braak_Sncg	CRBN	antagonist	4.18245600026766e-10
Late_Braak_Astrocyte	CRBN	antagonist	7.43010725302868e-11
Late_Braak_Chandelier	CRBN	antagonist	5.92849436090473e-11
Early_Braak_Lamp5	CRBN	antagonist	1.56016539059352e-10
Early_Braak_Pvalb	CRBN	antagonist	3.28810508995343e-10
Late_Braak_L6_IT_Car3	CRBN	antagonist	2.29360208182316e-10
Late_Braak_L2_3_IT	CRBN	antagonist	3.92940944632831e-10
Late_Braak_Lamp5_Lhx6	CRBN	antagonist	2.10494323650941e-10
Late_Braak_L5_IT	CRBN	antagonist	4.17673830231735e-10
Late_Braak_L5_6_NP	CRBN	antagonist	9.75754287812967e-10
Late_Braak_Pax6	CRBN	antagonist	1.29777127442599e-10
Late_Braak_Lamp5	CRBN	antagonist	1.28163903981814e-10
Late_Braak_Sncg	CRBN	antagonist	3.6525414677227e-10
Late_Braak_L6_IT	CRBN	antagonist	2.24508898200703e-10
Late_Braak_L6_CT	CRBN	antagonist	4.08558166117336e-11
Late_Braak_L4_IT	CRBN	antagonist	4.76338979849097e-12
Late_Braak_Sst	CRBN	antagonist	1.95067953017213e-10
Late_Braak_OPC	CRBN	antagonist	2.65534223068888e-10
Late_Braak_L5_ET	CRBN	antagonist	5.19348977826438e-10
Late_Braak_Sst_Chodl	CRBN	antagonist	7.86166003922321e-10
Late_Braak_Oligodendrocyte	CRBN	antagonist	6.46698168353354e-10
Late_Braak_Pvalb	CRBN	antagonist	2.23534032099233e-10
Late_Braak_L6b	CRBN	antagonist	7.59001097507574e-10
Late_Braak_Vip	CRBN	antagonist	2.13804680004792e-10
Late_Braak_Microglia-PVM	CRBN	antagonist	1.56416505941363e-10
Late_Braak_VLMC	CRBN	antagonist	7.67920920181734e-10
Early_Braak_Astrocyte	CASS4	antagonist	9.39988644964416e-12
Early_Braak_L6b	CASS4	antagonist	1.90808235302016e-10
Early_Braak_L2_3_IT	CASS4	antagonist	5.20648491741005e-11
Early_Braak_Sst	CASS4	antagonist	2.17747824278819e-10
Early_Braak_L6_IT	CASS4	antagonist	2.14147948368895e-10
Early_Braak_Lamp5_Lhx6	CASS4	antagonist	2.37915132073377e-10
Early_Braak_Microglia-PVM	CASS4	antagonist	3.05570783655729e-11
Early_Braak_L6_CT	CASS4	antagonist	1.93570602850744e-10
Early_Braak_Chandelier	CASS4	antagonist	2.25828528565689e-10
Early_Braak_L6_IT_Car3	CASS4	antagonist	5.81338323856736e-11
Early_Braak_L5_6_NP	CASS4	antagonist	1.5582468097182e-10
Early_Braak_OPC	CASS4	antagonist	2.60360359577666e-12
Early_Braak_L4_IT	CASS4	antagonist	2.2458341261484e-11
Early_Braak_Pax6	CASS4	antagonist	1.88095532038724e-10
Early_Braak_L5_IT	CASS4	antagonist	9.81089542676851e-11
Early_Braak_Oligodendrocyte	CASS4	antagonist	2.88740998922062e-11
Late_Braak_Endothelial	CASS4	antagonist	7.6437934526753e-11
Early_Braak_VLMC	CASS4	antagonist	1.79986978497485e-10
Early_Braak_Vip	CASS4	antagonist	2.1471289352419e-10
Early_Braak_Sncg	CASS4	antagonist	7.48826769001231e-11
Late_Braak_Astrocyte	CASS4	antagonist	7.04147035778066e-11
Late_Braak_Chandelier	CASS4	antagonist	1.22515724667793e-10
Early_Braak_Lamp5	CASS4	antagonist	1.42078831528761e-10
Early_Braak_Pvalb	CASS4	antagonist	6.4381294368309e-11
Late_Braak_L6_IT_Car3	CASS4	antagonist	5.8282764907745e-11
Late_Braak_L2_3_IT	CASS4	antagonist	1.68505991798331e-10
Late_Braak_Lamp5_Lhx6	CASS4	antagonist	2.48926919177971e-10
Late_Braak_L5_IT	CASS4	antagonist	1.74477028350816e-10
Late_Braak_L5_6_NP	CASS4	antagonist	2.99157639654707e-10
Late_Braak_Pax6	CASS4	antagonist	2.29581444006708e-10
Late_Braak_Lamp5	CASS4	antagonist	7.60050269788025e-11
Late_Braak_Sncg	CASS4	antagonist	1.09946976585754e-10
Late_Braak_L6_IT	CASS4	antagonist	8.54083088276767e-11
Late_Braak_L6_CT	CASS4	antagonist	3.31971577111829e-10
Late_Braak_L4_IT	CASS4	antagonist	1.76216917483197e-10
Late_Braak_Sst	CASS4	antagonist	4.01087100684147e-11
Late_Braak_OPC	CASS4	antagonist	4.62006930010227e-11
Late_Braak_L5_ET	CASS4	antagonist	2.97478921978033e-11
Late_Braak_Sst_Chodl	CASS4	antagonist	3.60776446665636e-10
Late_Braak_Oligodendrocyte	CASS4	antagonist	1.74015964580155e-10
Late_Braak_Pvalb	CASS4	antagonist	2.43953269766854e-10
Late_Braak_L6b	CASS4	antagonist	2.23108874084294e-12
Late_Braak_Vip	CASS4	antagonist	7.24186883747624e-11
Late_Braak_Microglia-PVM	CASS4	antagonist	2.95271557689253e-10
Late_Braak_VLMC	CASS4	antagonist	3.71386015279625e-11
Early_Braak_Astrocyte	CHRM4	antagonist	2.4532694666934e-18
Early_Braak_L6b	CHRM4	antagonist	3.50209427349102e-11
Early_Braak_L2_3_IT	CHRM4	antagonist	2.59892174556972e-11
Early_Braak_Sst	CHRM4	antagonist	3.5381555418773e-17
Early_Braak_L6_IT	CHRM4	antagonist	4.57396015232894e-11
Early_Braak_Lamp5_Lhx6	CHRM4	antagonist	1.91283052978409e-11
Early_Braak_Microglia-PVM	CHRM4	antagonist	5.02456004974644e-11
Early_Braak_L6_CT	CHRM4	antagonist	1.63653485417008e-17
Early_Braak_Chandelier	CHRM4	antagonist	4.72726520124066e-16
Early_Braak_L6_IT_Car3	CHRM4	antagonist	9.26193073019221e-11
Early_Braak_L5_6_NP	CHRM4	antagonist	2.01956653098679e-14
Early_Braak_OPC	CHRM4	antagonist	3.68807269888147e-17
Early_Braak_L4_IT	CHRM4	antagonist	3.86555590661697e-11
Early_Braak_Pax6	CHRM4	antagonist	2.8609792490764e-17
Early_Braak_L5_IT	CHRM4	antagonist	1.41787814320911e-11
Early_Braak_Oligodendrocyte	CHRM4	antagonist	8.49816341795181e-12
Late_Braak_Endothelial	CHRM4	antagonist	5.41944938641421e-17
Early_Braak_VLMC	CHRM4	antagonist	3.87895961444886e-18
Early_Braak_Vip	CHRM4	antagonist	1.68667471209924e-11
Early_Braak_Sncg	CHRM4	antagonist	2.99027597854027e-17
Late_Braak_Astrocyte	CHRM4	antagonist	2.35947901993096e-17
Late_Braak_Chandelier	CHRM4	antagonist	1.86835436258807e-17
Early_Braak_Lamp5	CHRM4	antagonist	4.77170658516383e-11
Early_Braak_Pvalb	CHRM4	antagonist	3.47498369166017e-11
Late_Braak_L6_IT_Car3	CHRM4	antagonist	1.71606860040875e-11
Late_Braak_L2_3_IT	CHRM4	antagonist	2.20463963077584e-11
Late_Braak_Lamp5_Lhx6	CHRM4	antagonist	3.65410123687187e-11
Late_Braak_L5_IT	CHRM4	antagonist	1.46686959560136e-11
Late_Braak_L5_6_NP	CHRM4	antagonist	7.60909120415449e-17
Late_Braak_Pax6	CHRM4	antagonist	6.84361053310691e-16
Late_Braak_Lamp5	CHRM4	antagonist	1.17661336568354e-11
Late_Braak_Sncg	CHRM4	antagonist	5.13724233117159e-17
Late_Braak_L6_IT	CHRM4	antagonist	4.52507901704053e-11
Late_Braak_L6_CT	CHRM4	antagonist	1.47196168001604e-17
Late_Braak_L4_IT	CHRM4	antagonist	3.17101083807303e-11
Late_Braak_Sst	CHRM4	antagonist	6.54613941668034e-17
Late_Braak_OPC	CHRM4	antagonist	2.06980763264103e-14
Late_Braak_L5_ET	CHRM4	antagonist	2.41258626459224e-13
Late_Braak_Sst_Chodl	CHRM4	antagonist	7.87810899577622e-11
Late_Braak_Oligodendrocyte	CHRM4	antagonist	1.84403634944074e-17
Late_Braak_Pvalb	CHRM4	antagonist	3.27497103850995e-11
Late_Braak_L6b	CHRM4	antagonist	2.7097246932071e-17
Late_Braak_Vip	CHRM4	antagonist	5.29136159160223e-16
Late_Braak_Microglia-PVM	CHRM4	antagonist	1.09342635704886e-16
Late_Braak_VLMC	CHRM4	antagonist	2.1457344368073e-17
Early_Braak_Astrocyte	CSF2RA	antagonist	6.06467270177843e-11
Early_Braak_L6b	CSF2RA	antagonist	3.53187001852041e-13
Early_Braak_L2_3_IT	CSF2RA	antagonist	1.21644361935974e-10
Early_Braak_Sst	CSF2RA	antagonist	1.10753198118169e-10
Early_Braak_L6_IT	CSF2RA	antagonist	4.60191902889266e-11
Early_Braak_Lamp5_Lhx6	CSF2RA	antagonist	1.86430251336573e-10
Early_Braak_Microglia-PVM	CSF2RA	antagonist	7.56932656663659e-11
Early_Braak_L6_CT	CSF2RA	antagonist	8.40230595128434e-11
Early_Braak_Chandelier	CSF2RA	antagonist	1.93046460091114e-10
Early_Braak_L6_IT_Car3	CSF2RA	antagonist	1.15986275626895e-10
Early_Braak_L5_6_NP	CSF2RA	antagonist	4.75508786839002e-11
Early_Braak_OPC	CSF2RA	antagonist	3.06587969956649e-11
Early_Braak_L4_IT	CSF2RA	antagonist	6.63293443814831e-11
Early_Braak_Pax6	CSF2RA	antagonist	7.53032257414286e-11
Early_Braak_L5_IT	CSF2RA	antagonist	2.93979773783933e-11
Early_Braak_Oligodendrocyte	CSF2RA	antagonist	1.07008324664281e-10
Late_Braak_Endothelial	CSF2RA	antagonist	2.27434755145201e-10
Early_Braak_VLMC	CSF2RA	antagonist	1.98383429188434e-10
Early_Braak_Vip	CSF2RA	antagonist	2.99995787187222e-11
Early_Braak_Sncg	CSF2RA	antagonist	2.76230021087199e-11
Late_Braak_Astrocyte	CSF2RA	antagonist	4.03942160945175e-11
Late_Braak_Chandelier	CSF2RA	antagonist	7.08189759748776e-11
Early_Braak_Lamp5	CSF2RA	antagonist	5.46906232535841e-11
Early_Braak_Pvalb	CSF2RA	antagonist	1.52466085093383e-10
Late_Braak_L6_IT_Car3	CSF2RA	antagonist	2.25321447135378e-10
Late_Braak_L2_3_IT	CSF2RA	antagonist	3.27472003439329e-11
Late_Braak_Lamp5_Lhx6	CSF2RA	antagonist	7.28065789907267e-11
Late_Braak_L5_IT	CSF2RA	antagonist	2.93905934223365e-12
Late_Braak_L5_6_NP	CSF2RA	antagonist	2.25891229686006e-10
Late_Braak_Pax6	CSF2RA	antagonist	1.256038797626e-10
Late_Braak_Lamp5	CSF2RA	antagonist	1.71073453817985e-10
Late_Braak_Sncg	CSF2RA	antagonist	4.03280948498641e-12
Late_Braak_L6_IT	CSF2RA	antagonist	1.41335361915097e-11
Late_Braak_L6_CT	CSF2RA	antagonist	2.37020820067977e-11
Late_Braak_L4_IT	CSF2RA	antagonist	2.30198508546739e-10
Late_Braak_Sst	CSF2RA	antagonist	6.52093935119805e-12
Late_Braak_OPC	CSF2RA	antagonist	1.41489615607858e-10
Late_Braak_L5_ET	CSF2RA	antagonist	8.28119332520684e-11
Late_Braak_Sst_Chodl	CSF2RA	antagonist	4.25944780711004e-10
Late_Braak_Oligodendrocyte	CSF2RA	antagonist	2.59422926498898e-10
Late_Braak_Pvalb	CSF2RA	antagonist	2.47191405858492e-10
Late_Braak_L6b	CSF2RA	antagonist	2.2883709142069e-10
Late_Braak_Vip	CSF2RA	antagonist	3.03272365515647e-11
Late_Braak_Microglia-PVM	CSF2RA	antagonist	7.26245373995217e-10
Late_Braak_VLMC	CSF2RA	antagonist	2.70765329188855e-10
Early_Braak_Astrocyte	CSF1R	antagonist	1.88046395664342e-11
Early_Braak_L6b	CSF1R	antagonist	4.81607325356928e-10
Early_Braak_L2_3_IT	CSF1R	antagonist	5.22375855325876e-12
Early_Braak_Sst	CSF1R	antagonist	4.15065320307181e-11
Early_Braak_L6_IT	CSF1R	antagonist	4.05923754446401e-11
Early_Braak_Lamp5_Lhx6	CSF1R	antagonist	2.02546050721145e-11
Early_Braak_Microglia-PVM	CSF1R	antagonist	3.05362348295026e-09
Early_Braak_L6_CT	CSF1R	antagonist	1.66457907890529e-10
Early_Braak_Chandelier	CSF1R	antagonist	1.55347464981594e-11
Early_Braak_L6_IT_Car3	CSF1R	antagonist	9.73466433617458e-11
Early_Braak_L5_6_NP	CSF1R	antagonist	4.18319920047184e-11
Early_Braak_OPC	CSF1R	antagonist	2.01086596919948e-10
Early_Braak_L4_IT	CSF1R	antagonist	4.52511773147764e-11
Early_Braak_Pax6	CSF1R	antagonist	2.66116552806473e-10
Early_Braak_L5_IT	CSF1R	antagonist	4.45455782926292e-11
Early_Braak_Oligodendrocyte	CSF1R	antagonist	5.58101079653494e-11
Late_Braak_Endothelial	CSF1R	antagonist	1.04304742617252e-10
Early_Braak_VLMC	CSF1R	antagonist	1.37514591280311e-09
Early_Braak_Vip	CSF1R	antagonist	1.69559231594459e-10
Early_Braak_Sncg	CSF1R	antagonist	9.19868545233711e-11
Late_Braak_Astrocyte	CSF1R	antagonist	2.63471052905465e-10
Late_Braak_Chandelier	CSF1R	antagonist	6.43077291995188e-11
Early_Braak_Lamp5	CSF1R	antagonist	1.86188880573351e-12
Early_Braak_Pvalb	CSF1R	antagonist	5.17457902839315e-11
Late_Braak_L6_IT_Car3	CSF1R	antagonist	1.78976649485038e-11
Late_Braak_L2_3_IT	CSF1R	antagonist	4.21220162942933e-11
Late_Braak_Lamp5_Lhx6	CSF1R	antagonist	1.29119853296465e-10
Late_Braak_L5_IT	CSF1R	antagonist	1.62036556542816e-11
Late_Braak_L5_6_NP	CSF1R	antagonist	7.16927831020068e-11
Late_Braak_Pax6	CSF1R	antagonist	1.81549575908908e-10
Late_Braak_Lamp5	CSF1R	antagonist	2.00168246963711e-10
Late_Braak_Sncg	CSF1R	antagonist	1.24336762888891e-10
Late_Braak_L6_IT	CSF1R	antagonist	2.64479895712629e-11
Late_Braak_L6_CT	CSF1R	antagonist	8.00149253740555e-11
Late_Braak_L4_IT	CSF1R	antagonist	3.64082998997881e-11
Late_Braak_Sst	CSF1R	antagonist	4.6385177278085e-11
Late_Braak_OPC	CSF1R	antagonist	1.16385660332636e-10
Late_Braak_L5_ET	CSF1R	antagonist	5.80239540180784e-10
Late_Braak_Sst_Chodl	CSF1R	antagonist	1.2008291836046e-10
Late_Braak_Oligodendrocyte	CSF1R	antagonist	2.21658828698714e-10
Late_Braak_Pvalb	CSF1R	antagonist	2.25548322554087e-10
Late_Braak_L6b	CSF1R	antagonist	1.24072649048468e-11
Late_Braak_Vip	CSF1R	antagonist	6.99161245994626e-11
Late_Braak_Microglia-PVM	CSF1R	antagonist	7.23389101203899e-10
Late_Braak_VLMC	CSF1R	antagonist	9.25614857093666e-10
Early_Braak_Astrocyte	CNR1	antagonist	1.35107870181792e-10
Early_Braak_L6b	CNR1	antagonist	1.83572612322518e-12
Early_Braak_L2_3_IT	CNR1	antagonist	1.74065220424357e-10
Early_Braak_Sst	CNR1	antagonist	1.2321928710476e-09
Early_Braak_L6_IT	CNR1	antagonist	7.03232216689501e-10
Early_Braak_Lamp5_Lhx6	CNR1	antagonist	2.77677386995947e-10
Early_Braak_Microglia-PVM	CNR1	antagonist	2.5084069204535e-11
Early_Braak_L6_CT	CNR1	antagonist	4.66321227322422e-10
Early_Braak_Chandelier	CNR1	antagonist	7.42031987563742e-10
Early_Braak_L6_IT_Car3	CNR1	antagonist	2.14098076797337e-11
Early_Braak_L5_6_NP	CNR1	antagonist	2.20388827983652e-10
Early_Braak_OPC	CNR1	antagonist	7.02359504505826e-11
Early_Braak_L4_IT	CNR1	antagonist	2.37123540393547e-09
Early_Braak_Pax6	CNR1	antagonist	7.12325356526713e-09
Early_Braak_L5_IT	CNR1	antagonist	2.80605771014561e-10
Early_Braak_Oligodendrocyte	CNR1	antagonist	7.83574016776218e-12
Late_Braak_Endothelial	CNR1	antagonist	1.2848898285142e-10
Early_Braak_VLMC	CNR1	antagonist	1.03381866198235e-09
Early_Braak_Vip	CNR1	antagonist	1.56962629375728e-09
Early_Braak_Sncg	CNR1	antagonist	3.05236585929527e-09
Late_Braak_Astrocyte	CNR1	antagonist	4.99296765721367e-11
Late_Braak_Chandelier	CNR1	antagonist	4.17091015951421e-10
Early_Braak_Lamp5	CNR1	antagonist	1.28814114574038e-09
Early_Braak_Pvalb	CNR1	antagonist	2.07319773789321e-10
Late_Braak_L6_IT_Car3	CNR1	antagonist	4.56595001856149e-10
Late_Braak_L2_3_IT	CNR1	antagonist	4.94861205729982e-10
Late_Braak_Lamp5_Lhx6	CNR1	antagonist	1.81349837056077e-10
Late_Braak_L5_IT	CNR1	antagonist	2.23390199081767e-10
Late_Braak_L5_6_NP	CNR1	antagonist	1.35504712653004e-09
Late_Braak_Pax6	CNR1	antagonist	5.91157608310905e-09
Late_Braak_Lamp5	CNR1	antagonist	2.89785634464777e-10
Late_Braak_Sncg	CNR1	antagonist	2.74172818127071e-09
Late_Braak_L6_IT	CNR1	antagonist	5.84885919661868e-11
Late_Braak_L6_CT	CNR1	antagonist	6.8149520586298e-10
Late_Braak_L4_IT	CNR1	antagonist	4.91793231539674e-10
Late_Braak_Sst	CNR1	antagonist	4.87247394513202e-10
Late_Braak_OPC	CNR1	antagonist	5.0115080154872e-11
Late_Braak_L5_ET	CNR1	antagonist	8.83700041133351e-11
Late_Braak_Sst_Chodl	CNR1	antagonist	4.67579027103561e-10
Late_Braak_Oligodendrocyte	CNR1	antagonist	1.19369714077185e-11
Late_Braak_Pvalb	CNR1	antagonist	1.33355058443162e-10
Late_Braak_L6b	CNR1	antagonist	7.95348881110668e-10
Late_Braak_Vip	CNR1	antagonist	1.28054166698554e-09
Late_Braak_Microglia-PVM	CNR1	antagonist	1.18499904774517e-11
Late_Braak_VLMC	CNR1	antagonist	1.32481114453732e-10
Early_Braak_Astrocyte	DDR1	antagonist	2.47866001929277e-10
Early_Braak_L6b	DDR1	antagonist	2.33765382306519e-11
Early_Braak_L2_3_IT	DDR1	antagonist	7.68095306045533e-11
Early_Braak_Sst	DDR1	antagonist	4.11836654849255e-10
Early_Braak_L6_IT	DDR1	antagonist	1.19964705118247e-11
Early_Braak_Lamp5_Lhx6	DDR1	antagonist	3.63774408087236e-10
Early_Braak_Microglia-PVM	DDR1	antagonist	3.95457841708419e-11
Early_Braak_L6_CT	DDR1	antagonist	2.26209813119277e-10
Early_Braak_Chandelier	DDR1	antagonist	3.44937663346368e-10
Early_Braak_L6_IT_Car3	DDR1	antagonist	1.96756553619507e-10
Early_Braak_L5_6_NP	DDR1	antagonist	1.8865935333632e-10
Early_Braak_OPC	DDR1	antagonist	2.00951038516984e-09
Early_Braak_L4_IT	DDR1	antagonist	9.47106741960874e-12
Early_Braak_Pax6	DDR1	antagonist	4.51182474137257e-10
Early_Braak_L5_IT	DDR1	antagonist	5.21940024526494e-11
Early_Braak_Oligodendrocyte	DDR1	antagonist	4.26052135594469e-11
Late_Braak_Endothelial	DDR1	antagonist	5.39647468095954e-11
Early_Braak_VLMC	DDR1	antagonist	7.48052660946806e-11
Early_Braak_Vip	DDR1	antagonist	2.88306797301935e-10
Early_Braak_Sncg	DDR1	antagonist	1.06552078254886e-10
Late_Braak_Astrocyte	DDR1	antagonist	2.60456182128346e-10
Late_Braak_Chandelier	DDR1	antagonist	8.86428332792519e-11
Early_Braak_Lamp5	DDR1	antagonist	6.26971303140689e-10
Early_Braak_Pvalb	DDR1	antagonist	1.14822721443513e-10
Late_Braak_L6_IT_Car3	DDR1	antagonist	4.6691963904208e-11
Late_Braak_L2_3_IT	DDR1	antagonist	2.22640124148415e-10
Late_Braak_Lamp5_Lhx6	DDR1	antagonist	1.655019265304e-10
Late_Braak_L5_IT	DDR1	antagonist	1.40899770753557e-10
Late_Braak_L5_6_NP	DDR1	antagonist	1.54192257073006e-10
Late_Braak_Pax6	DDR1	antagonist	5.30563919976375e-12
Late_Braak_Lamp5	DDR1	antagonist	3.22944327476895e-10
Late_Braak_Sncg	DDR1	antagonist	2.48924681473559e-10
Late_Braak_L6_IT	DDR1	antagonist	1.43652001128023e-11
Late_Braak_L6_CT	DDR1	antagonist	5.86395024417164e-14
Late_Braak_L4_IT	DDR1	antagonist	4.90403987547863e-11
Late_Braak_Sst	DDR1	antagonist	7.83536020112476e-12
Late_Braak_OPC	DDR1	antagonist	7.70076289158173e-10
Late_Braak_L5_ET	DDR1	antagonist	9.40830138564491e-11
Late_Braak_Sst_Chodl	DDR1	antagonist	2.23926512151823e-10
Late_Braak_Oligodendrocyte	DDR1	antagonist	8.65103035069491e-10
Late_Braak_Pvalb	DDR1	antagonist	1.43035993127449e-10
Late_Braak_L6b	DDR1	antagonist	1.29676111878571e-10
Late_Braak_Vip	DDR1	antagonist	3.31851214757602e-10
Late_Braak_Microglia-PVM	DDR1	antagonist	2.07616112598504e-10
Late_Braak_VLMC	DDR1	antagonist	6.49251315795672e-10
Early_Braak_Astrocyte	DAO	antagonist	6.21423754197305e-12
Early_Braak_L6b	DAO	antagonist	1.36150447187574e-10
Early_Braak_L2_3_IT	DAO	antagonist	6.94529585154782e-11
Early_Braak_Sst	DAO	antagonist	2.9694535606799e-11
Early_Braak_L6_IT	DAO	antagonist	1.53249827638914e-12
Early_Braak_Lamp5_Lhx6	DAO	antagonist	1.26975400642961e-10
Early_Braak_Microglia-PVM	DAO	antagonist	3.70740916641536e-11
Early_Braak_L6_CT	DAO	antagonist	3.62203866409256e-11
Early_Braak_Chandelier	DAO	antagonist	2.9242135729187e-10
Early_Braak_L6_IT_Car3	DAO	antagonist	6.20110401952299e-11
Early_Braak_L5_6_NP	DAO	antagonist	1.38560813603866e-10
Early_Braak_OPC	DAO	antagonist	5.18111834539932e-11
Early_Braak_L4_IT	DAO	antagonist	1.00378423029748e-10
Early_Braak_Pax6	DAO	antagonist	1.72783866980507e-10
Early_Braak_L5_IT	DAO	antagonist	1.38381942028599e-11
Early_Braak_Oligodendrocyte	DAO	antagonist	6.02486189198908e-11
Late_Braak_Endothelial	DAO	antagonist	3.72085774335417e-11
Early_Braak_VLMC	DAO	antagonist	2.59740198864616e-10
Early_Braak_Vip	DAO	antagonist	8.71521992604292e-11
Early_Braak_Sncg	DAO	antagonist	1.60050201343853e-10
Late_Braak_Astrocyte	DAO	antagonist	1.44002641660622e-10
Late_Braak_Chandelier	DAO	antagonist	1.55160315712371e-11
Early_Braak_Lamp5	DAO	antagonist	2.03626013307146e-10
Early_Braak_Pvalb	DAO	antagonist	5.9436903765024e-11
Late_Braak_L6_IT_Car3	DAO	antagonist	2.86482054134927e-11
Late_Braak_L2_3_IT	DAO	antagonist	1.89682781622337e-11
Late_Braak_Lamp5_Lhx6	DAO	antagonist	1.55191348524034e-10
Late_Braak_L5_IT	DAO	antagonist	1.63534196345278e-10
Late_Braak_L5_6_NP	DAO	antagonist	6.71468923656607e-11
Late_Braak_Pax6	DAO	antagonist	1.95305937409583e-10
Late_Braak_Lamp5	DAO	antagonist	1.78504756282309e-10
Late_Braak_Sncg	DAO	antagonist	1.10523490521896e-10
Late_Braak_L6_IT	DAO	antagonist	2.4839643549422e-11
Late_Braak_L6_CT	DAO	antagonist	1.52588691508913e-10
Late_Braak_L4_IT	DAO	antagonist	1.20339648445798e-10
Late_Braak_Sst	DAO	antagonist	7.87028120610434e-11
Late_Braak_OPC	DAO	antagonist	7.01463359094789e-11
Late_Braak_L5_ET	DAO	antagonist	2.59275095803934e-11
Late_Braak_Sst_Chodl	DAO	antagonist	1.20021599647027e-10
Late_Braak_Oligodendrocyte	DAO	antagonist	2.56659065024404e-10
Late_Braak_Pvalb	DAO	antagonist	1.78113719230817e-10
Late_Braak_L6b	DAO	antagonist	2.65644838747026e-11
Late_Braak_Vip	DAO	antagonist	1.57819883293078e-10
Late_Braak_Microglia-PVM	DAO	antagonist	9.47188117504116e-12
Late_Braak_VLMC	DAO	antagonist	2.90792643684038e-17
Early_Braak_Astrocyte	DOC2A	antagonist	7.74003204330447e-12
Early_Braak_L6b	DOC2A	antagonist	1.95343444807952e-11
Early_Braak_L2_3_IT	DOC2A	antagonist	4.3149034994586e-10
Early_Braak_Sst	DOC2A	antagonist	1.70725828572016e-10
Early_Braak_L6_IT	DOC2A	antagonist	7.9709363576953e-11
