cell_type	target	binding	perb_score
Early_Braak_L6_IT_Car3	CTSH	antagonist	2.46805559529266e-10
Early_Braak_Pax6	CTSH	antagonist	1.27026513054275e-10
Early_Braak_L5_ET	CTSH	antagonist	2.56224959487476e-10
Early_Braak_L6_CT	CTSH	antagonist	7.66432978331482e-11
Early_Braak_Astro	CTSH	antagonist	1.7345662074288e-10
Early_Braak_Lamp5	CTSH	antagonist	3.75271623698801e-10
Early_Braak_L6_IT	CTSH	antagonist	5.43483150982284e-10
Early_Braak_Chandelier	CTSH	antagonist	4.64032039577989e-10
Early_Braak_Lamp5_Lhx6	CTSH	antagonist	3.33159846746015e-10
Early_Braak_Pvalb	CTSH	antagonist	4.62068769672961e-10
Late_Braak_L5_ET	CTSH	antagonist	1.67770481673346e-10
Late_Braak_Astro	CTSH	antagonist	6.64184103641702e-10
Late_Braak_Endo	CTSH	antagonist	3.7725598010106e-11
Late_Braak_L4_IT	CTSH	antagonist	1.83513562780014e-10
Late_Braak_Sst	CTSH	antagonist	3.6895461473123e-10
Late_Braak_Chandelier	CTSH	antagonist	2.53367016094013e-10
Late_Braak_L6_CT	CTSH	antagonist	2.36016861396612e-10
Late_Braak_L2_3_IT	CTSH	antagonist	3.52346534120214e-12
Late_Braak_L6_IT	CTSH	antagonist	2.50365639432859e-10
Late_Braak_Oligo	CTSH	antagonist	2.30745008038067e-10
Late_Braak_OPC	CTSH	antagonist	3.43908041514076e-10
Late_Braak_L5_IT	CTSH	antagonist	2.73924213009733e-10
Late_Braak_Micro-PVM	CTSH	antagonist	7.55203870399306e-11
Late_Braak_Lamp5	CTSH	antagonist	1.77386851578346e-10
Late_Braak_L6_IT_Car3	CTSH	antagonist	1.19693732163333e-10
Late_Braak_Pvalb	CTSH	antagonist	6.88884753003845e-13
Late_Braak_L6b	CTSH	antagonist	1.48950864534548e-10
Late_Braak_L5_6_NP	CTSH	antagonist	4.47286358269719e-11
Late_Braak_VLMC	CTSH	antagonist	2.35903161628577e-10
Late_Braak_Sncg	CTSH	antagonist	2.04755346065409e-10
Late_Braak_Sst_Chodl	CTSH	antagonist	2.90567115491348e-10
Late_Braak_Pax6	CTSH	antagonist	2.611282837982e-10
Late_Braak_Vip	CTSH	antagonist	3.27963715209013e-10
Late_Braak_Lamp5_Lhx6	CTSH	antagonist	7.99443796050371e-11
Early_Braak_OPC	CSF1R	antagonist	1.31529127656856e-09
Early_Braak_Sst_Chodl	CSF1R	antagonist	1.70937084602827e-15
Early_Braak_Sst	CSF1R	antagonist	7.3870353124553e-10
Early_Braak_L6b	CSF1R	antagonist	3.53362172556752e-11
Early_Braak_Oligo	CSF1R	antagonist	1.91101133621607e-10
Early_Braak_L4_IT	CSF1R	antagonist	1.8846030574561e-09
Early_Braak_Sncg	CSF1R	antagonist	3.03522479804849e-10
Early_Braak_L5_6_NP	CSF1R	antagonist	4.185012108286e-10
Early_Braak_Micro-PVM	CSF1R	antagonist	7.75635442625122e-09
Early_Braak_Endo	CSF1R	antagonist	2.86472824352516e-10
Early_Braak_L2_3_IT	CSF1R	antagonist	2.26868481029531e-10
Early_Braak_L5_IT	CSF1R	antagonist	8.96562584561765e-12
Early_Braak_VLMC	CSF1R	antagonist	2.56147787072573e-09
Early_Braak_Vip	CSF1R	antagonist	3.77544171611247e-10
Early_Braak_L6_IT_Car3	CSF1R	antagonist	1.74619631306072e-10
Early_Braak_Pax6	CSF1R	antagonist	1.45370679847699e-11
Early_Braak_L5_ET	CSF1R	antagonist	6.74689397263189e-10
Early_Braak_L6_CT	CSF1R	antagonist	3.59887704187081e-10
Early_Braak_Astro	CSF1R	antagonist	1.2768532347529e-12
Early_Braak_Lamp5	CSF1R	antagonist	1.53994766531309e-09
Early_Braak_L6_IT	CSF1R	antagonist	1.41248133738384e-10
Early_Braak_Chandelier	CSF1R	antagonist	1.17853273846256e-10
Early_Braak_Lamp5_Lhx6	CSF1R	antagonist	3.1554769202129e-10
Early_Braak_Pvalb	CSF1R	antagonist	6.67601275486153e-10
Late_Braak_L5_ET	CSF1R	antagonist	2.7086842438826e-11
Late_Braak_Astro	CSF1R	antagonist	3.93300597799969e-10
Late_Braak_Endo	CSF1R	antagonist	2.4466580485687e-10
Late_Braak_L4_IT	CSF1R	antagonist	2.89167327122443e-11
Late_Braak_Sst	CSF1R	antagonist	6.90643115197782e-10
Late_Braak_Chandelier	CSF1R	antagonist	9.47389214804212e-11
Late_Braak_L6_CT	CSF1R	antagonist	4.88344639861539e-10
Late_Braak_L2_3_IT	CSF1R	antagonist	3.03269873279432e-11
Late_Braak_L6_IT	CSF1R	antagonist	2.11972542328238e-10
Late_Braak_Oligo	CSF1R	antagonist	4.42676977734129e-10
Late_Braak_OPC	CSF1R	antagonist	4.24128678439092e-10
Late_Braak_L5_IT	CSF1R	antagonist	1.51233886186784e-10
Late_Braak_Micro-PVM	CSF1R	antagonist	1.50846497727482e-09
Late_Braak_Lamp5	CSF1R	antagonist	6.45846238537738e-11
Late_Braak_L6_IT_Car3	CSF1R	antagonist	9.2781985775996e-11
Late_Braak_Pvalb	CSF1R	antagonist	4.52222392689907e-11
Late_Braak_L6b	CSF1R	antagonist	5.47940320440923e-10
Late_Braak_L5_6_NP	CSF1R	antagonist	1.29945893357781e-11
Late_Braak_VLMC	CSF1R	antagonist	8.08697334381512e-10
Late_Braak_Sncg	CSF1R	antagonist	3.19625701765368e-10
Late_Braak_Sst_Chodl	CSF1R	antagonist	1.55691072117205e-10
Late_Braak_Pax6	CSF1R	antagonist	2.84543964674165e-11
Late_Braak_Vip	CSF1R	antagonist	7.23833858880391e-11
Late_Braak_Lamp5_Lhx6	CSF1R	antagonist	1.39924157397029e-09
Early_Braak_OPC	CR1	antagonist	3.22850501067574e-10
Early_Braak_Sst_Chodl	CR1	antagonist	2.02553653539388e-10
Early_Braak_Sst	CR1	antagonist	1.80470895580419e-11
Early_Braak_L6b	CR1	antagonist	1.12210721927552e-10
Early_Braak_Oligo	CR1	antagonist	7.3388965784968e-10
Early_Braak_L4_IT	CR1	antagonist	9.77768696775379e-16
Early_Braak_Sncg	CR1	antagonist	2.1960885277302e-11
Early_Braak_L5_6_NP	CR1	antagonist	5.01752532456579e-11
Early_Braak_Micro-PVM	CR1	antagonist	6.96761416715788e-11
Early_Braak_Endo	CR1	antagonist	1.39857877853494e-17
Early_Braak_L2_3_IT	CR1	antagonist	3.9119606093955e-10
Early_Braak_L5_IT	CR1	antagonist	9.25093099419849e-11
Early_Braak_VLMC	CR1	antagonist	1.38354470013285e-10
Early_Braak_Vip	CR1	antagonist	1.65892085435127e-10
Early_Braak_L6_IT_Car3	CR1	antagonist	2.01914180426558e-10
Early_Braak_Pax6	CR1	antagonist	1.0234764968082e-10
Early_Braak_L5_ET	CR1	antagonist	6.35845521350758e-17
Early_Braak_L6_CT	CR1	antagonist	1.02847935391691e-10
Early_Braak_Astro	CR1	antagonist	2.32173623189938e-10
Early_Braak_Lamp5	CR1	antagonist	1.24789148221168e-10
Early_Braak_L6_IT	CR1	antagonist	1.65727831512209e-11
Early_Braak_Chandelier	CR1	antagonist	2.84802251777467e-11
Early_Braak_Lamp5_Lhx6	CR1	antagonist	5.73740410492027e-12
Early_Braak_Pvalb	CR1	antagonist	1.11837609968422e-10
Late_Braak_L5_ET	CR1	antagonist	1.24666688311366e-10
Late_Braak_Astro	CR1	antagonist	5.83523226612021e-11
Late_Braak_Endo	CR1	antagonist	7.48399975667223e-11
Late_Braak_L4_IT	CR1	antagonist	3.36795244875376e-11
Late_Braak_Sst	CR1	antagonist	2.89886859216198e-10
Late_Braak_Chandelier	CR1	antagonist	1.9154038049115e-12
Late_Braak_L6_CT	CR1	antagonist	8.14363874908847e-11
Late_Braak_L2_3_IT	CR1	antagonist	5.66314143537824e-11
Late_Braak_L6_IT	CR1	antagonist	7.45670324134303e-11
Late_Braak_Oligo	CR1	antagonist	9.2847747323749e-11
Late_Braak_OPC	CR1	antagonist	3.86934565623948e-11
Late_Braak_L5_IT	CR1	antagonist	4.41421273669628e-11
Late_Braak_Micro-PVM	CR1	antagonist	6.44625606188409e-10
Late_Braak_Lamp5	CR1	antagonist	4.36464213972889e-11
Late_Braak_L6_IT_Car3	CR1	antagonist	1.98120746798465e-11
Late_Braak_Pvalb	CR1	antagonist	1.21823100837645e-10
Late_Braak_L6b	CR1	antagonist	6.57039801644126e-11
Late_Braak_L5_6_NP	CR1	antagonist	1.43217727899288e-10
Late_Braak_VLMC	CR1	antagonist	1.6889457079249e-11
Late_Braak_Sncg	CR1	antagonist	1.73865960965053e-10
Late_Braak_Sst_Chodl	CR1	antagonist	6.56605955915031e-11
Late_Braak_Pax6	CR1	antagonist	2.01349814590232e-10
Late_Braak_Vip	CR1	antagonist	7.11685909439625e-11
Late_Braak_Lamp5_Lhx6	CR1	antagonist	9.73206152169059e-11
Early_Braak_OPC	EED	antagonist	5.29310474021258e-10
Early_Braak_Sst_Chodl	EED	antagonist	2.29378297936771e-10
Early_Braak_Sst	EED	antagonist	6.53280119988225e-11
Early_Braak_L6b	EED	antagonist	1.02375699737316e-09
Early_Braak_Oligo	EED	antagonist	4.89823591354431e-10
Early_Braak_L4_IT	EED	antagonist	8.83523616363336e-11
Early_Braak_Sncg	EED	antagonist	3.94350686372352e-10
Early_Braak_L5_6_NP	EED	antagonist	5.469494185528e-10
Early_Braak_Micro-PVM	EED	antagonist	8.410157595239e-10
Early_Braak_Endo	EED	antagonist	3.02113013667005e-10
Early_Braak_L2_3_IT	EED	antagonist	2.00591991858392e-10
Early_Braak_L5_IT	EED	antagonist	4.56789958996301e-10
Early_Braak_VLMC	EED	antagonist	1.18622214666974e-09
Early_Braak_Vip	EED	antagonist	6.5121587185004e-10
Early_Braak_L6_IT_Car3	EED	antagonist	7.6183631626229e-10
Early_Braak_Pax6	EED	antagonist	3.62455029206702e-10
Early_Braak_L5_ET	EED	antagonist	1.47463863095817e-09
Early_Braak_L6_CT	EED	antagonist	3.50674997595143e-10
Early_Braak_Astro	EED	antagonist	1.16933726384064e-09
Early_Braak_Lamp5	EED	antagonist	1.34339637978351e-09
Early_Braak_L6_IT	EED	antagonist	6.5469660379574e-10
Early_Braak_Chandelier	EED	antagonist	1.06068318493746e-10
Early_Braak_Lamp5_Lhx6	EED	antagonist	1.33226741147067e-09
Early_Braak_Pvalb	EED	antagonist	5.75985601997911e-10
Late_Braak_L5_ET	EED	antagonist	3.09268207579876e-11
Late_Braak_Astro	EED	antagonist	1.40177515597146e-10
Late_Braak_Endo	EED	antagonist	3.27912647285604e-10
Late_Braak_L4_IT	EED	antagonist	1.23788225208268e-10
Late_Braak_Sst	EED	antagonist	1.70356352768988e-10
Late_Braak_Chandelier	EED	antagonist	4.00494906621554e-11
Late_Braak_L6_CT	EED	antagonist	5.72664296629917e-10
Late_Braak_L2_3_IT	EED	antagonist	1.61360170065222e-10
Late_Braak_L6_IT	EED	antagonist	5.21811879931898e-10
Late_Braak_Oligo	EED	antagonist	1.65179359164693e-10
Late_Braak_OPC	EED	antagonist	5.35094917051109e-10
Late_Braak_L5_IT	EED	antagonist	3.25176455965076e-10
Late_Braak_Micro-PVM	EED	antagonist	5.32604595057104e-10
Late_Braak_Lamp5	EED	antagonist	4.67927236252125e-10
Late_Braak_L6_IT_Car3	EED	antagonist	6.24511882113487e-10
Late_Braak_Pvalb	EED	antagonist	3.21301906515054e-10
Late_Braak_L6b	EED	antagonist	6.12048425120021e-10
Late_Braak_L5_6_NP	EED	antagonist	3.40172892053983e-10
Late_Braak_VLMC	EED	antagonist	5.06065151297159e-10
Late_Braak_Sncg	EED	antagonist	1.15154601546252e-11
Late_Braak_Sst_Chodl	EED	antagonist	5.61511850762264e-10
Late_Braak_Pax6	EED	antagonist	2.56276099432757e-10
Late_Braak_Vip	EED	antagonist	9.98724227430883e-11
Late_Braak_Lamp5_Lhx6	EED	antagonist	6.26625400725915e-10
Early_Braak_OPC	FGA	antagonist	1.04173719559164e-17
Early_Braak_Sst_Chodl	FGA	antagonist	2.19479369045391e-15
Early_Braak_Sst	FGA	antagonist	1.73472347597681e-18
Early_Braak_L6b	FGA	antagonist	4.75164326790993e-14
Early_Braak_Oligo	FGA	antagonist	7.99668010393891e-18
Early_Braak_L4_IT	FGA	antagonist	1.57462446646943e-15
Early_Braak_Sncg	FGA	antagonist	6.14532998000787e-15
Early_Braak_L5_6_NP	FGA	antagonist	1.82983007650498e-17
Early_Braak_Micro-PVM	FGA	antagonist	5.63785129692462e-18
Early_Braak_Endo	FGA	antagonist	1.4304896245382e-17
Early_Braak_L2_3_IT	FGA	antagonist	2.5018537765542e-17
Early_Braak_L5_IT	FGA	antagonist	1.76907777093865e-17
Early_Braak_VLMC	FGA	antagonist	1.51478215358021e-17
Early_Braak_Vip	FGA	antagonist	6.2546344413855e-18
Early_Braak_L6_IT_Car3	FGA	antagonist	1.76907777093865e-17
Early_Braak_Pax6	FGA	antagonist	5.20417042793042e-18
Early_Braak_L5_ET	FGA	antagonist	1.07608799782491e-16
Early_Braak_L6_CT	FGA	antagonist	3.29140637679066e-17
Early_Braak_Astro	FGA	antagonist	1.30104260698261e-17
Early_Braak_Lamp5	FGA	antagonist	1.389302603485e-17
Early_Braak_L6_IT	FGA	antagonist	3.46951471392766e-17
Early_Braak_Chandelier	FGA	antagonist	7.94382139364066e-17
Early_Braak_Lamp5_Lhx6	FGA	antagonist	1.11630500282374e-16
Early_Braak_Pvalb	FGA	antagonist	5.20417042793042e-18
Late_Braak_L5_ET	FGA	antagonist	2.11038219202008e-17
Late_Braak_Astro	FGA	antagonist	3.46944695195361e-18
Late_Braak_Endo	FGA	antagonist	5.3103777710467e-12
Late_Braak_L4_IT	FGA	antagonist	1.96261557335472e-17
Late_Braak_Sst	FGA	antagonist	4.9065389333868e-18
Late_Braak_Chandelier	FGA	antagonist	6.94106196954486e-17
Late_Braak_L6_CT	FGA	antagonist	1.75164127110887e-16
Late_Braak_L2_3_IT	FGA	antagonist	4.33680868994202e-18
Late_Braak_L6_IT	FGA	antagonist	4.22076438404016e-17
Late_Braak_Oligo	FGA	antagonist	2.81973242095696e-14
Late_Braak_OPC	FGA	antagonist	1.53574518683871e-12
Late_Braak_L5_IT	FGA	antagonist	2.5018537765542e-17
Late_Braak_Micro-PVM	FGA	antagonist	3.26633102784001e-16
Late_Braak_Lamp5	FGA	antagonist	6.9928938926747e-18
Late_Braak_L6_IT_Car3	FGA	antagonist	1.07286721840365e-17
Late_Braak_Pvalb	FGA	antagonist	1.06544586656905e-17
Late_Braak_L6b	FGA	antagonist	3.92523114670944e-17
Late_Braak_L5_6_NP	FGA	antagonist	2.08166817117217e-17
Late_Braak_VLMC	FGA	antagonist	3.12521158677492e-17
Late_Braak_Sncg	FGA	antagonist	4.91343390913603e-17
Late_Braak_Sst_Chodl	FGA	antagonist	8.67361737988404e-18
Late_Braak_Pax6	FGA	antagonist	1.55158384577955e-17
Late_Braak_Vip	FGA	antagonist	2.11038219202008e-17
Late_Braak_Lamp5_Lhx6	FGA	antagonist	5.2759554800502e-18
Early_Braak_OPC	FAAH	antagonist	1.58936133402944e-09
Early_Braak_Sst_Chodl	FAAH	antagonist	2.25937789710321e-10
Early_Braak_Sst	FAAH	antagonist	6.93725136910268e-10
Early_Braak_L6b	FAAH	antagonist	2.57486821303235e-10
Early_Braak_Oligo	FAAH	antagonist	1.71139897881927e-09
Early_Braak_L4_IT	FAAH	antagonist	7.04659347332236e-10
Early_Braak_Sncg	FAAH	antagonist	6.30649437332691e-10
Early_Braak_L5_6_NP	FAAH	antagonist	1.94466183125002e-11
Early_Braak_Micro-PVM	FAAH	antagonist	6.5452753843833e-11
Early_Braak_Endo	FAAH	antagonist	7.52862812139748e-11
Early_Braak_L2_3_IT	FAAH	antagonist	1.71371289764527e-09
Early_Braak_L5_IT	FAAH	antagonist	6.84711891463056e-10
Early_Braak_VLMC	FAAH	antagonist	1.35131635906793e-10
Early_Braak_Vip	FAAH	antagonist	6.89065639261576e-10
Early_Braak_L6_IT_Car3	FAAH	antagonist	2.11612200912119e-10
Early_Braak_Pax6	FAAH	antagonist	5.93391088061152e-10
Early_Braak_L5_ET	FAAH	antagonist	2.54528074601548e-10
Early_Braak_L6_CT	FAAH	antagonist	7.48546812251397e-10
Early_Braak_Astro	FAAH	antagonist	4.49324953951977e-10
Early_Braak_Lamp5	FAAH	antagonist	7.27399776727952e-10
Early_Braak_L6_IT	FAAH	antagonist	5.7489604472415e-10
Early_Braak_Chandelier	FAAH	antagonist	4.23011216530584e-10
Early_Braak_Lamp5_Lhx6	FAAH	antagonist	1.64829891862531e-09
Early_Braak_Pvalb	FAAH	antagonist	2.26849672353166e-10
Late_Braak_L5_ET	FAAH	antagonist	1.35432697290118e-10
Late_Braak_Astro	FAAH	antagonist	2.96648194233583e-10
Late_Braak_Endo	FAAH	antagonist	3.8651611419435e-10
Late_Braak_L4_IT	FAAH	antagonist	4.93348507125247e-10
Late_Braak_Sst	FAAH	antagonist	3.22669820521722e-10
Late_Braak_Chandelier	FAAH	antagonist	1.24258238564665e-10
Late_Braak_L6_CT	FAAH	antagonist	5.55381810375836e-10
Late_Braak_L2_3_IT	FAAH	antagonist	4.57753559441856e-10
Late_Braak_L6_IT	FAAH	antagonist	4.66994999405648e-10
Late_Braak_Oligo	FAAH	antagonist	4.9226557836702e-11
Late_Braak_OPC	FAAH	antagonist	7.47982289371145e-10
Late_Braak_L5_IT	FAAH	antagonist	2.56256481960577e-10
Late_Braak_Micro-PVM	FAAH	antagonist	9.48875183619507e-11
Late_Braak_Lamp5	FAAH	antagonist	6.39877610787645e-12
Late_Braak_L6_IT_Car3	FAAH	antagonist	1.80823993829504e-10
Late_Braak_Pvalb	FAAH	antagonist	1.64661235391588e-12
Late_Braak_L6b	FAAH	antagonist	5.88294666254005e-10
Late_Braak_L5_6_NP	FAAH	antagonist	3.70315118247978e-10
Late_Braak_VLMC	FAAH	antagonist	8.07743000247431e-12
Late_Braak_Sncg	FAAH	antagonist	3.9175167845308e-10
Late_Braak_Sst_Chodl	FAAH	antagonist	7.22009343069275e-10
Late_Braak_Pax6	FAAH	antagonist	3.99252163018239e-10
Late_Braak_Vip	FAAH	antagonist	7.42171268003639e-10
Late_Braak_Lamp5_Lhx6	FAAH	antagonist	4.29633972189663e-10
Early_Braak_OPC	DRD1	antagonist	2.12830652062866e-10
Early_Braak_Sst_Chodl	DRD1	antagonist	2.1169191875651e-10
Early_Braak_Sst	DRD1	antagonist	2.65724730659605e-10
Early_Braak_L6b	DRD1	antagonist	3.50960809433953e-11
Early_Braak_Oligo	DRD1	antagonist	3.02635156429623e-10
Early_Braak_L4_IT	DRD1	antagonist	2.02765951019137e-10
Early_Braak_Sncg	DRD1	antagonist	6.28612748388925e-11
Early_Braak_L5_6_NP	DRD1	antagonist	3.57635005184574e-10
Early_Braak_Micro-PVM	DRD1	antagonist	2.87828352243508e-10
Early_Braak_Endo	DRD1	antagonist	5.84054014483246e-10
Early_Braak_L2_3_IT	DRD1	antagonist	7.48285222553485e-10
Early_Braak_L5_IT	DRD1	antagonist	7.17057653983391e-10
Early_Braak_VLMC	DRD1	antagonist	1.14022500137916e-10
Early_Braak_Vip	DRD1	antagonist	1.5703152993675e-10
Early_Braak_L6_IT_Car3	DRD1	antagonist	2.81073126658033e-10
Early_Braak_Pax6	DRD1	antagonist	5.66130281601898e-10
Early_Braak_L5_ET	DRD1	antagonist	9.71561375114575e-10
Early_Braak_L6_CT	DRD1	antagonist	9.61830843283998e-10
Early_Braak_Astro	DRD1	antagonist	1.81162074606939e-10
Early_Braak_Lamp5	DRD1	antagonist	4.91867371007143e-10
Early_Braak_L6_IT	DRD1	antagonist	5.17310219786027e-10
Early_Braak_Chandelier	DRD1	antagonist	1.92900686457073e-10
Early_Braak_Lamp5_Lhx6	DRD1	antagonist	3.65192739251459e-10
Early_Braak_Pvalb	DRD1	antagonist	1.88833665712064e-10
Late_Braak_L5_ET	DRD1	antagonist	5.60389438292316e-10
Late_Braak_Astro	DRD1	antagonist	1.43882528151118e-10
Late_Braak_Endo	DRD1	antagonist	1.84610332705506e-11
Late_Braak_L4_IT	DRD1	antagonist	2.96272246936359e-10
Late_Braak_Sst	DRD1	antagonist	1.88439443468157e-10
Late_Braak_Chandelier	DRD1	antagonist	1.87239145705121e-11
Late_Braak_L6_CT	DRD1	antagonist	1.40809201820931e-10
Late_Braak_L2_3_IT	DRD1	antagonist	1.26563833167943e-10
Late_Braak_L6_IT	DRD1	antagonist	3.88017440537504e-10
Late_Braak_Oligo	DRD1	antagonist	1.70923123113071e-10
Late_Braak_OPC	DRD1	antagonist	4.00478301722821e-11
Late_Braak_L5_IT	DRD1	antagonist	4.90101263824972e-10
Late_Braak_Micro-PVM	DRD1	antagonist	1.222702558353e-10
Late_Braak_Lamp5	DRD1	antagonist	3.26947276891754e-10
Late_Braak_L6_IT_Car3	DRD1	antagonist	1.37162724756129e-10
Late_Braak_Pvalb	DRD1	antagonist	2.66246941371078e-10
Late_Braak_L6b	DRD1	antagonist	5.58492784902111e-12
Late_Braak_L5_6_NP	DRD1	antagonist	7.10023713446381e-11
Late_Braak_VLMC	DRD1	antagonist	5.52079344694131e-11
Late_Braak_Sncg	DRD1	antagonist	2.99081120401148e-10
Late_Braak_Sst_Chodl	DRD1	antagonist	9.77998736575172e-11
Late_Braak_Pax6	DRD1	antagonist	1.74387374274054e-11
Late_Braak_Vip	DRD1	antagonist	9.93407241019281e-11
Late_Braak_Lamp5_Lhx6	DRD1	antagonist	2.84827289201509e-10
Early_Braak_OPC	DRD3	antagonist	2.0929314725772e-17
Early_Braak_Sst_Chodl	DRD3	antagonist	2.09716049283519e-10
Early_Braak_Sst	DRD3	antagonist	1.79980184301993e-10
Early_Braak_L6b	DRD3	antagonist	7.21244747501133e-11
Early_Braak_Oligo	DRD3	antagonist	4.86672249255458e-10
Early_Braak_L4_IT	DRD3	antagonist	3.63726797811301e-15
Early_Braak_Sncg	DRD3	antagonist	1.19256467942215e-10
Early_Braak_L5_6_NP	DRD3	antagonist	1.44571245662982e-10
Early_Braak_Micro-PVM	DRD3	antagonist	9.69739903612216e-19
Early_Braak_Endo	DRD3	antagonist	6.33114657606024e-17
Early_Braak_L2_3_IT	DRD3	antagonist	6.37027628591541e-11
Early_Braak_L5_IT	DRD3	antagonist	2.08600168823436e-10
Early_Braak_VLMC	DRD3	antagonist	9.62093861527022e-10
Early_Braak_Vip	DRD3	antagonist	5.40415203537946e-11
Early_Braak_L6_IT_Car3	DRD3	antagonist	2.35975896244985e-10
Early_Braak_Pax6	DRD3	antagonist	2.52271006164384e-10
Early_Braak_L5_ET	DRD3	antagonist	1.36930223680533e-11
Early_Braak_L6_CT	DRD3	antagonist	5.46103492351494e-11
Early_Braak_Astro	DRD3	antagonist	4.67571536070506e-17
Early_Braak_Lamp5	DRD3	antagonist	1.45396321842019e-17
Early_Braak_L6_IT	DRD3	antagonist	8.71778410268701e-11
Early_Braak_Chandelier	DRD3	antagonist	5.5698772401962e-11
Early_Braak_Lamp5_Lhx6	DRD3	antagonist	1.1706799886943e-10
Early_Braak_Pvalb	DRD3	antagonist	1.47249061076186e-10
Late_Braak_L5_ET	DRD3	antagonist	1.69786280268587e-10
Late_Braak_Astro	DRD3	antagonist	9.35239226058268e-11
Late_Braak_Endo	DRD3	antagonist	2.67249834967516e-11
Late_Braak_L4_IT	DRD3	antagonist	2.05928156208104e-11
Late_Braak_Sst	DRD3	antagonist	1.14494400211693e-10
Late_Braak_Chandelier	DRD3	antagonist	1.3466033623616e-10
Late_Braak_L6_CT	DRD3	antagonist	1.5837014894121e-11
Late_Braak_L2_3_IT	DRD3	antagonist	4.19643036935734e-11
Late_Braak_L6_IT	DRD3	antagonist	1.62408615629034e-10
Late_Braak_Oligo	DRD3	antagonist	8.84355714818105e-11
Late_Braak_OPC	DRD3	antagonist	2.56802103493129e-11
Late_Braak_L5_IT	DRD3	antagonist	1.78695788621533e-10
Late_Braak_Micro-PVM	DRD3	antagonist	9.9097638674247e-11
Late_Braak_Lamp5	DRD3	antagonist	4.79096332281871e-11
Late_Braak_L6_IT_Car3	DRD3	antagonist	6.1396361208305e-12
Late_Braak_Pvalb	DRD3	antagonist	1.02309910359022e-10
Late_Braak_L6b	DRD3	antagonist	9.4486497522671e-11
Late_Braak_L5_6_NP	DRD3	antagonist	1.74472859788778e-11
Late_Braak_VLMC	DRD3	antagonist	1.15841952282655e-11
Late_Braak_Sncg	DRD3	antagonist	9.59683584493803e-12
Late_Braak_Sst_Chodl	DRD3	antagonist	1.42080766444529e-10
Late_Braak_Pax6	DRD3	antagonist	2.06247121163054e-11
Late_Braak_Vip	DRD3	antagonist	9.27237937431713e-11
Late_Braak_Lamp5_Lhx6	DRD3	antagonist	4.83857651082938e-11
Early_Braak_OPC	DYRK1A	antagonist	4.95707747442003e-09
Early_Braak_Sst_Chodl	DYRK1A	antagonist	9.22690965519099e-10
Early_Braak_Sst	DYRK1A	antagonist	1.83704610403422e-09
Early_Braak_L6b	DYRK1A	antagonist	1.56830468220023e-10
Early_Braak_Oligo	DYRK1A	antagonist	2.25432270590154e-09
Early_Braak_L4_IT	DYRK1A	antagonist	7.76787143745899e-10
Early_Braak_Sncg	DYRK1A	antagonist	9.35004982580098e-10
Early_Braak_L5_6_NP	DYRK1A	antagonist	1.08210306206978e-09
Early_Braak_Micro-PVM	DYRK1A	antagonist	1.59119998018392e-09
Early_Braak_Endo	DYRK1A	antagonist	1.57475673293022e-09
Early_Braak_L2_3_IT	DYRK1A	antagonist	1.54553048208724e-09
Early_Braak_L5_IT	DYRK1A	antagonist	9.37151672999235e-10
Early_Braak_VLMC	DYRK1A	antagonist	1.21056157263833e-09
Early_Braak_Vip	DYRK1A	antagonist	6.85036013846152e-10
Early_Braak_L6_IT_Car3	DYRK1A	antagonist	2.97876895110529e-09
Early_Braak_Pax6	DYRK1A	antagonist	2.63713751572689e-09
Early_Braak_L5_ET	DYRK1A	antagonist	4.32110525123868e-09
Early_Braak_L6_CT	DYRK1A	antagonist	1.32799883542016e-09
Early_Braak_Astro	DYRK1A	antagonist	2.25063362942287e-09
Early_Braak_Lamp5	DYRK1A	antagonist	1.84238611549014e-09
Early_Braak_L6_IT	DYRK1A	antagonist	3.90466522139238e-10
Early_Braak_Chandelier	DYRK1A	antagonist	2.44334866720296e-09
Early_Braak_Lamp5_Lhx6	DYRK1A	antagonist	5.1307155619292e-09
Early_Braak_Pvalb	DYRK1A	antagonist	9.05685518670663e-10
Late_Braak_L5_ET	DYRK1A	antagonist	2.64275401957861e-09
Late_Braak_Astro	DYRK1A	antagonist	1.35763973661276e-09
Late_Braak_Endo	DYRK1A	antagonist	8.68574568127699e-10
Late_Braak_L4_IT	DYRK1A	antagonist	1.08624147210181e-09
Late_Braak_Sst	DYRK1A	antagonist	2.29277577032963e-10
Late_Braak_Chandelier	DYRK1A	antagonist	1.12248077828414e-09
Late_Braak_L6_CT	DYRK1A	antagonist	2.0702200863793e-09
Late_Braak_L2_3_IT	DYRK1A	antagonist	2.1655020045922e-10
Late_Braak_L6_IT	DYRK1A	antagonist	1.40943264306313e-09
Late_Braak_Oligo	DYRK1A	antagonist	3.12140011866368e-10
Late_Braak_OPC	DYRK1A	antagonist	1.13977348000784e-09
Late_Braak_L5_IT	DYRK1A	antagonist	2.00582026417094e-09
Late_Braak_Micro-PVM	DYRK1A	antagonist	6.32540056243682e-10
Late_Braak_Lamp5	DYRK1A	antagonist	3.88214107561618e-09
Late_Braak_L6_IT_Car3	DYRK1A	antagonist	3.44603186616594e-10
Late_Braak_Pvalb	DYRK1A	antagonist	1.45878502952609e-09
Late_Braak_L6b	DYRK1A	antagonist	3.4437869788273e-10
