cell_type	target	binding	perb_score
Late_Braak_L5_ET	DRD2	agonist	1.38793674432563e-12
Late_Braak_Lamp5	DRD2	agonist	2.30921819239957e-10
Late_Braak_L6_IT	DRD2	agonist	1.62990055800877e-10
Late_Braak_L4_IT	DRD2	agonist	3.02670784980809e-11
Late_Braak_L6b	DRD2	agonist	7.8861904482197e-11
Late_Braak_Sst_Chodl	DRD2	agonist	2.52360266134487e-10
Late_Braak_L6_CT	DRD2	agonist	1.58993757416981e-10
Late_Braak_L6_IT_Car3	DRD2	agonist	2.95432821512282e-10
Late_Braak_Oligodendrocyte	DRD2	agonist	1.94941116495643e-11
Late_Braak_Pax6	DRD2	agonist	1.21552425323068e-10
Late_Braak_Vip	DRD2	agonist	3.1812373043424e-10
Late_Braak_OPC	DRD2	agonist	1.82728340390435e-10
Late_Braak_Microglia-PVM	DRD2	agonist	5.50247605543468e-11
Late_Braak_Sncg	DRD2	agonist	1.82827548475941e-10
Late_Braak_VLMC	DRD2	agonist	3.87895961444886e-18
Late_Braak_Sst	DRD2	agonist	1.28594430963149e-10
Late_Braak_Pvalb	DRD2	agonist	1.32418083073307e-10
Late_Braak_L5_IT	DRD2	agonist	3.44480554561297e-11
Late_Braak_L5_6_NP	DRD2	agonist	1.56339701463398e-11
Early_Braak_L6_IT_Car3	CHRM3	agonist	5.27362097437266e-09
Early_Braak_L4_IT	CHRM3	agonist	7.73548968684335e-09
Early_Braak_Astrocyte	CHRM3	agonist	4.06004698254938e-10
Early_Braak_Lamp5_Lhx6	CHRM3	agonist	3.14052845108432e-10
Early_Braak_Oligodendrocyte	CHRM3	agonist	9.16140373283181e-10
Early_Braak_Sncg	CHRM3	agonist	7.12206614484326e-09
Early_Braak_L2_3_IT	CHRM3	agonist	2.32222176890752e-10
Early_Braak_OPC	CHRM3	agonist	8.61500107249293e-10
Late_Braak_Chandelier	CHRM3	agonist	1.58107290840699e-08
Early_Braak_L6b	CHRM3	agonist	8.88874027410825e-09
Early_Braak_L5_IT	CHRM3	agonist	1.44861181704771e-08
Late_Braak_Astrocyte	CHRM3	agonist	6.83359553529899e-10
Early_Braak_L6_IT	CHRM3	agonist	2.08521957494812e-09
Early_Braak_Lamp5	CHRM3	agonist	2.01832879472215e-08
Early_Braak_L6_CT	CHRM3	agonist	6.61066843360941e-09
Early_Braak_Microglia-PVM	CHRM3	agonist	3.09860789156253e-10
Early_Braak_Vip	CHRM3	agonist	4.25384315597278e-09
Early_Braak_Chandelier	CHRM3	agonist	5.32184540843459e-09
Early_Braak_L5_6_NP	CHRM3	agonist	4.38929242094251e-10
Early_Braak_VLMC	CHRM3	agonist	2.75242629976147e-10
Early_Braak_Pax6	CHRM3	agonist	7.10953353054143e-10
Late_Braak_Endothelial	CHRM3	agonist	7.07285816218199e-10
Early_Braak_Sst	CHRM3	agonist	2.68953239930365e-09
Early_Braak_Pvalb	CHRM3	agonist	1.12784634228535e-09
Late_Braak_L2_3_IT	CHRM3	agonist	4.36701565138477e-09
Late_Braak_Lamp5_Lhx6	CHRM3	agonist	5.25590070428813e-10
Late_Braak_L5_ET	CHRM3	agonist	3.72992441208671e-09
Late_Braak_Lamp5	CHRM3	agonist	1.78305774227717e-08
Late_Braak_L6_IT	CHRM3	agonist	2.25285957122573e-09
Late_Braak_L4_IT	CHRM3	agonist	6.05743132483004e-09
Late_Braak_L6b	CHRM3	agonist	8.72606437244138e-09
Late_Braak_Sst_Chodl	CHRM3	agonist	3.73872513058496e-09
Late_Braak_L6_CT	CHRM3	agonist	3.6235915515732e-09
Late_Braak_L6_IT_Car3	CHRM3	agonist	4.65085458795401e-09
Late_Braak_Oligodendrocyte	CHRM3	agonist	4.16299393569227e-10
Late_Braak_Pax6	CHRM3	agonist	4.17456793383678e-10
Late_Braak_Vip	CHRM3	agonist	1.95206190127068e-09
Late_Braak_OPC	CHRM3	agonist	4.47428565423431e-10
Late_Braak_Microglia-PVM	CHRM3	agonist	3.01358472603468e-10
Late_Braak_Sncg	CHRM3	agonist	2.18316130313434e-09
Late_Braak_VLMC	CHRM3	agonist	6.47387199310946e-10
Late_Braak_Sst	CHRM3	agonist	2.42120635553639e-09
Late_Braak_Pvalb	CHRM3	agonist	3.8116720031412e-10
Late_Braak_L5_IT	CHRM3	agonist	9.88458182470827e-09
Late_Braak_L5_6_NP	CHRM3	agonist	2.57242633411673e-10
Early_Braak_L6_IT_Car3	DDR1	agonist	1.96756553619507e-10
Early_Braak_L4_IT	DDR1	agonist	9.32223768294985e-11
Early_Braak_Astrocyte	DDR1	agonist	3.25453447483877e-10
Early_Braak_Lamp5_Lhx6	DDR1	agonist	8.66482473060183e-12
Early_Braak_Oligodendrocyte	DDR1	agonist	6.79135873809359e-10
Early_Braak_Sncg	DDR1	agonist	2.47317672362096e-10
Early_Braak_L2_3_IT	DDR1	agonist	1.07658085360164e-10
Early_Braak_OPC	DDR1	agonist	9.17419189376673e-10
Late_Braak_Chandelier	DDR1	agonist	2.25542781433034e-10
Early_Braak_L6b	DDR1	agonist	2.33765382306519e-11
Early_Braak_L5_IT	DDR1	agonist	5.21940024526494e-11
Late_Braak_Astrocyte	DDR1	agonist	1.11777651535507e-09
Early_Braak_L6_IT	DDR1	agonist	1.19964705118247e-11
Early_Braak_Lamp5	DDR1	agonist	3.5785642962111e-10
Early_Braak_L6_CT	DDR1	agonist	2.26209813119277e-10
Early_Braak_Microglia-PVM	DDR1	agonist	2.10711563057567e-10
Early_Braak_Vip	DDR1	agonist	8.86084763660121e-12
Early_Braak_Chandelier	DDR1	agonist	3.44937663346368e-10
Early_Braak_L5_6_NP	DDR1	agonist	1.8865935333632e-10
Early_Braak_VLMC	DDR1	agonist	7.48052660946806e-11
Early_Braak_Pax6	DDR1	agonist	4.51182474137257e-10
Late_Braak_Endothelial	DDR1	agonist	5.39647468095954e-11
Early_Braak_Sst	DDR1	agonist	9.78537571937622e-11
Early_Braak_Pvalb	DDR1	agonist	1.11719996890656e-10
Late_Braak_L2_3_IT	DDR1	agonist	1.31235207078203e-10
Late_Braak_Lamp5_Lhx6	DDR1	agonist	2.71418120990549e-10
Late_Braak_L5_ET	DDR1	agonist	9.40830138564491e-11
Late_Braak_Lamp5	DDR1	agonist	1.35028913847966e-11
Late_Braak_L6_IT	DDR1	agonist	1.40694744410678e-10
Late_Braak_L4_IT	DDR1	agonist	1.51350195113028e-10
Late_Braak_L6b	DDR1	agonist	1.46888091833096e-10
Late_Braak_Sst_Chodl	DDR1	agonist	2.23926512151823e-10
Late_Braak_L6_CT	DDR1	agonist	2.79791331891062e-11
Late_Braak_L6_IT_Car3	DDR1	agonist	1.7035927733776e-10
Late_Braak_Oligodendrocyte	DDR1	agonist	1.39969535592399e-09
Late_Braak_Pax6	DDR1	agonist	2.29882146379157e-10
Late_Braak_Vip	DDR1	agonist	2.48711597472654e-10
Late_Braak_OPC	DDR1	agonist	5.84047720438377e-10
Late_Braak_Microglia-PVM	DDR1	agonist	3.19706294153228e-10
Late_Braak_Sncg	DDR1	agonist	4.66502910529529e-10
Late_Braak_VLMC	DDR1	agonist	6.49251315795672e-10
Late_Braak_Sst	DDR1	agonist	9.56170590666396e-12
Late_Braak_Pvalb	DDR1	agonist	2.57404299118529e-10
Late_Braak_L5_IT	DDR1	agonist	1.40899770753557e-10
Late_Braak_L5_6_NP	DDR1	agonist	1.54192257073006e-10
Early_Braak_L6_IT_Car3	DRD3	agonist	3.84020546706939e-11
Early_Braak_L4_IT	DRD3	agonist	2.4028250729283e-11
Early_Braak_Astrocyte	DRD3	agonist	1.29166505645394e-10
Early_Braak_Lamp5_Lhx6	DRD3	agonist	1.35732865422592e-10
Early_Braak_Oligodendrocyte	DRD3	agonist	9.1031238413875e-11
Early_Braak_Sncg	DRD3	agonist	3.4378488872047e-10
Early_Braak_L2_3_IT	DRD3	agonist	5.51710383838262e-11
Early_Braak_OPC	DRD3	agonist	2.16536687101983e-10
Late_Braak_Chandelier	DRD3	agonist	8.92509082941365e-12
Early_Braak_L6b	DRD3	agonist	5.32051153947641e-11
Early_Braak_L5_IT	DRD3	agonist	1.59128438871291e-11
Late_Braak_Astrocyte	DRD3	agonist	3.95389133161852e-11
Early_Braak_L6_IT	DRD3	agonist	3.92830608112697e-11
Early_Braak_Lamp5	DRD3	agonist	2.17181130292943e-11
Early_Braak_L6_CT	DRD3	agonist	4.24860329410456e-12
Early_Braak_Microglia-PVM	DRD3	agonist	2.60638441097633e-11
Early_Braak_Vip	DRD3	agonist	1.68524646755639e-11
Early_Braak_Chandelier	DRD3	agonist	6.18545778846650e-11
Early_Braak_L5_6_NP	DRD3	agonist	6.36035863527933e-11
Early_Braak_VLMC	DRD3	agonist	2.07122454559838e-11
Early_Braak_Pax6	DRD3	agonist	7.25476003426258e-11
Late_Braak_Endothelial	DRD3	agonist	1.98050360251883e-12
Early_Braak_Sst	DRD3	agonist	1.20529264346362e-10
Early_Braak_Pvalb	DRD3	agonist	8.96177256969043e-12
Late_Braak_L2_3_IT	DRD3	agonist	3.153343222837e-11
Late_Braak_Lamp5_Lhx6	DRD3	agonist	3.80952414820346e-11
Late_Braak_L5_ET	DRD3	agonist	9.31914911640502e-11
Late_Braak_Lamp5	DRD3	agonist	4.3388196135793e-11
Late_Braak_L6_IT	DRD3	agonist	7.13558207331378e-11
Late_Braak_L4_IT	DRD3	agonist	9.0375410081367e-11
Late_Braak_L6b	DRD3	agonist	8.89803056127643e-11
Late_Braak_Sst_Chodl	DRD3	agonist	2.60422766255343e-10
Late_Braak_L6_CT	DRD3	agonist	6.11025217367162e-11
Late_Braak_L6_IT_Car3	DRD3	agonist	1.02779232994921e-10
Late_Braak_Oligodendrocyte	DRD3	agonist	2.40709265869582e-10
Late_Braak_Pax6	DRD3	agonist	3.63133733343316e-11
Late_Braak_Vip	DRD3	agonist	9.02091134287014e-11
Late_Braak_OPC	DRD3	agonist	5.57373225865356e-11
Late_Braak_Microglia-PVM	DRD3	agonist	1.03166968338648e-10
Late_Braak_Sncg	DRD3	agonist	6.94242158139138e-11
Late_Braak_VLMC	DRD3	agonist	1.2509268882771e-17
Late_Braak_Sst	DRD3	agonist	1.02856022302667e-10
Late_Braak_Pvalb	DRD3	agonist	1.09326991994514e-10
Late_Braak_L5_IT	DRD3	agonist	1.07291169636097e-10
Late_Braak_L5_6_NP	DRD3	agonist	3.67182185345749e-11
Early_Braak_L6_IT_Car3	COX7C	agonist	2.19975369969354e-09
Early_Braak_L4_IT	COX7C	agonist	1.47196551481815e-09
Early_Braak_Astrocyte	COX7C	agonist	8.15895395727176e-10
Early_Braak_Lamp5_Lhx6	COX7C	agonist	6.59106196151694e-10
Early_Braak_Oligodendrocyte	COX7C	agonist	5.35521229104103e-10
Early_Braak_Sncg	COX7C	agonist	4.17024939969811e-11
Early_Braak_L2_3_IT	COX7C	agonist	7.55454961907717e-10
Early_Braak_OPC	COX7C	agonist	7.57724333657841e-10
Late_Braak_Chandelier	COX7C	agonist	2.55450410434506e-10
Early_Braak_L6b	COX7C	agonist	1.33345702167756e-09
Early_Braak_L5_IT	COX7C	agonist	1.24287304144535e-09
Late_Braak_Astrocyte	COX7C	agonist	2.37718657421866e-10
Early_Braak_L6_IT	COX7C	agonist	1.50538865197302e-09
Early_Braak_Lamp5	COX7C	agonist	3.9234199001713e-10
Early_Braak_L6_CT	COX7C	agonist	6.00181816291422e-10
Early_Braak_Microglia-PVM	COX7C	agonist	1.00170461550714e-10
Early_Braak_Vip	COX7C	agonist	7.76162007355327e-10
Early_Braak_Chandelier	COX7C	agonist	7.13865644768571e-10
Early_Braak_L5_6_NP	COX7C	agonist	2.556904774871e-10
Early_Braak_VLMC	COX7C	agonist	7.7708292040154e-10
Early_Braak_Pax6	COX7C	agonist	1.46616259454795e-09
Late_Braak_Endothelial	COX7C	agonist	8.92945975477892e-11
Early_Braak_Sst	COX7C	agonist	4.10874565760412e-10
Early_Braak_Pvalb	COX7C	agonist	1.18635440254256e-10
Late_Braak_L2_3_IT	COX7C	agonist	3.86413699442556e-11
Late_Braak_Lamp5_Lhx6	COX7C	agonist	1.52802118032405e-10
Late_Braak_L5_ET	COX7C	agonist	4.23994441198166e-09
Late_Braak_Lamp5	COX7C	agonist	5.54685031651684e-10
Late_Braak_L6_IT	COX7C	agonist	1.12205016664239e-09
Late_Braak_L4_IT	COX7C	agonist	6.71413084489068e-10
Late_Braak_L6b	COX7C	agonist	1.50138518241172e-09
Late_Braak_Sst_Chodl	COX7C	agonist	2.21862482386062e-10
Late_Braak_L6_CT	COX7C	agonist	1.2743567480863e-09
Late_Braak_L6_IT_Car3	COX7C	agonist	3.50851789413183e-09
Late_Braak_Oligodendrocyte	COX7C	agonist	5.96361928552968e-10
Late_Braak_Pax6	COX7C	agonist	4.53639893299383e-10
Late_Braak_Vip	COX7C	agonist	7.97493151979526e-10
Late_Braak_OPC	COX7C	agonist	4.498638577744e-10
Late_Braak_Microglia-PVM	COX7C	agonist	1.63499050670627e-10
Late_Braak_Sncg	COX7C	agonist	2.21786352889556e-10
Late_Braak_VLMC	COX7C	agonist	7.69308175860769e-10
Late_Braak_Sst	COX7C	agonist	1.42070002042386e-09
Late_Braak_Pvalb	COX7C	agonist	9.18056317515196e-10
Late_Braak_L5_IT	COX7C	agonist	1.38064869408972e-09
Late_Braak_L5_6_NP	COX7C	agonist	3.56330384383276e-10
Early_Braak_L6_IT_Car3	CTSB	agonist	9.78395582096225e-10
Early_Braak_L4_IT	CTSB	agonist	1.98801453209559e-10
Early_Braak_Astrocyte	CTSB	agonist	3.37079394939925e-10
Early_Braak_Lamp5_Lhx6	CTSB	agonist	1.10550496496507e-09
Early_Braak_Oligodendrocyte	CTSB	agonist	2.05579528898131e-10
Early_Braak_Sncg	CTSB	agonist	1.07203349020789e-10
Early_Braak_L2_3_IT	CTSB	agonist	6.70368243596944e-11
Early_Braak_OPC	CTSB	agonist	8.43853463176488e-11
Late_Braak_Chandelier	CTSB	agonist	2.21162178114607e-11
Early_Braak_L6b	CTSB	agonist	7.91783727099093e-10
Early_Braak_L5_IT	CTSB	agonist	1.14066729864428e-10
Late_Braak_Astrocyte	CTSB	agonist	5.32195104048682e-10
Early_Braak_L6_IT	CTSB	agonist	6.4103028136185e-11
Early_Braak_Lamp5	CTSB	agonist	2.56496941175444e-10
Early_Braak_L6_CT	CTSB	agonist	5.97447032015286e-10
Early_Braak_Microglia-PVM	CTSB	agonist	9.68015579879278e-10
Early_Braak_Vip	CTSB	agonist	3.9790297773945e-11
Early_Braak_Chandelier	CTSB	agonist	2.4923768779374e-10
Early_Braak_L5_6_NP	CTSB	agonist	4.25885858927379e-10
Early_Braak_VLMC	CTSB	agonist	2.93380247457724e-09
Early_Braak_Pax6	CTSB	agonist	4.58802559581192e-10
Late_Braak_Endothelial	CTSB	agonist	9.15842377348086e-10
Early_Braak_Sst	CTSB	agonist	3.35632367353473e-10
Early_Braak_Pvalb	CTSB	agonist	1.24285417204047e-09
Late_Braak_L2_3_IT	CTSB	agonist	1.89118212177252e-10
Late_Braak_Lamp5_Lhx6	CTSB	agonist	1.7840553547128e-10
Late_Braak_L5_ET	CTSB	agonist	2.24236131300249e-10
Late_Braak_Lamp5	CTSB	agonist	1.8163780584062e-11
Late_Braak_L6_IT	CTSB	agonist	4.24351878854585e-10
Late_Braak_L4_IT	CTSB	agonist	2.10639043787478e-10
Late_Braak_L6b	CTSB	agonist	6.5416886239706e-10
Late_Braak_Sst_Chodl	CTSB	agonist	1.55162522916624e-11
Late_Braak_L6_CT	CTSB	agonist	6.50660605268112e-10
Late_Braak_L6_IT_Car3	CTSB	agonist	4.70325962808008e-10
Late_Braak_Oligodendrocyte	CTSB	agonist	4.96265809220414e-10
Late_Braak_Pax6	CTSB	agonist	6.65220447103393e-10
Late_Braak_Vip	CTSB	agonist	3.25226263837121e-10
Late_Braak_OPC	CTSB	agonist	2.06280085958679e-10
Late_Braak_Microglia-PVM	CTSB	agonist	1.44550446303189e-09
Late_Braak_Sncg	CTSB	agonist	1.92484404265167e-10
Late_Braak_VLMC	CTSB	agonist	1.05295883201386e-09
Late_Braak_Sst	CTSB	agonist	8.0523521980857e-11
Late_Braak_Pvalb	CTSB	agonist	4.70011810787011e-11
Late_Braak_L5_IT	CTSB	agonist	1.29525209183057e-10
Late_Braak_L5_6_NP	CTSB	agonist	2.78587854036552e-10
Early_Braak_L6_IT_Car3	CNR1	agonist	2.14098076797337e-11
Early_Braak_L4_IT	CNR1	agonist	1.6669703089001e-09
Early_Braak_Astrocyte	CNR1	agonist	1.12263869323048e-10
Early_Braak_Lamp5_Lhx6	CNR1	agonist	1.58819944935437e-10
Early_Braak_Oligodendrocyte	CNR1	agonist	1.05692665083486e-10
Early_Braak_Sncg	CNR1	agonist	1.79332267482529e-09
Early_Braak_L2_3_IT	CNR1	agonist	4.32870698610196e-10
Early_Braak_OPC	CNR1	agonist	1.3440030992717e-11
Late_Braak_Chandelier	CNR1	agonist	1.60963081068841e-10
Early_Braak_L6b	CNR1	agonist	1.83572612322518e-12
Early_Braak_L5_IT	CNR1	agonist	2.80605771014561e-10
Late_Braak_Astrocyte	CNR1	agonist	1.62164269750827e-10
Early_Braak_L6_IT	CNR1	agonist	7.03232216689501e-10
Early_Braak_Lamp5	CNR1	agonist	1.04401401057761e-09
Early_Braak_L6_CT	CNR1	agonist	4.66321227322422e-10
Early_Braak_Microglia-PVM	CNR1	agonist	2.27082284968711e-10
Early_Braak_Vip	CNR1	agonist	3.09119972498277e-09
Early_Braak_Chandelier	CNR1	agonist	7.42031987563742e-10
Early_Braak_L5_6_NP	CNR1	agonist	2.20388827983652e-10
Early_Braak_VLMC	CNR1	agonist	1.03381866198235e-09
Early_Braak_Pax6	CNR1	agonist	7.12325356526713e-09
Late_Braak_Endothelial	CNR1	agonist	1.2848898285142e-10
Early_Braak_Sst	CNR1	agonist	9.56139176875236e-10
Early_Braak_Pvalb	CNR1	agonist	3.6261060844361e-10
Late_Braak_L2_3_IT	CNR1	agonist	2.53198142095895e-10
Late_Braak_Lamp5_Lhx6	CNR1	agonist	1.04864498834509e-10
Late_Braak_L5_ET	CNR1	agonist	8.83700041133351e-11
Late_Braak_Lamp5	CNR1	agonist	1.22464103815853e-09
Late_Braak_L6_IT	CNR1	agonist	1.25783305429919e-09
Late_Braak_L4_IT	CNR1	agonist	8.56964981993162e-10
Late_Braak_L6b	CNR1	agonist	7.47229677528241e-10
Late_Braak_Sst_Chodl	CNR1	agonist	4.67579027103561e-10
Late_Braak_L6_CT	CNR1	agonist	6.31688003464377e-10
Late_Braak_L6_IT_Car3	CNR1	agonist	3.83724685406198e-11
Late_Braak_Oligodendrocyte	CNR1	agonist	2.6966787312377e-10
Late_Braak_Pax6	CNR1	agonist	1.80144190442506e-08
Late_Braak_Vip	CNR1	agonist	4.80739808317455e-09
Late_Braak_OPC	CNR1	agonist	1.09794447465772e-10
Late_Braak_Microglia-PVM	CNR1	agonist	1.17494088741352e-10
Late_Braak_Sncg	CNR1	agonist	1.01115466644263e-09
Late_Braak_VLMC	CNR1	agonist	1.32481114453732e-10
Late_Braak_Sst	CNR1	agonist	6.88624395542311e-10
Late_Braak_Pvalb	CNR1	agonist	9.63012999805595e-10
Late_Braak_L5_IT	CNR1	agonist	2.23390199081767e-10
Late_Braak_L5_6_NP	CNR1	agonist	1.35504712653004e-09
Early_Braak_L6_IT_Car3	DOC2A	agonist	6.32580684390872e-10
Early_Braak_L4_IT	DOC2A	agonist	3.36819546913838e-10
Early_Braak_Astrocyte	DOC2A	agonist	3.03338395520655e-10
Early_Braak_Lamp5_Lhx6	DOC2A	agonist	3.82642213313671e-10
Early_Braak_Oligodendrocyte	DOC2A	agonist	5.71320889535814e-11
Early_Braak_Sncg	DOC2A	agonist	5.63747636446198e-10
Early_Braak_L2_3_IT	DOC2A	agonist	1.15001471505373e-09
Early_Braak_OPC	DOC2A	agonist	9.30447716961638e-11
Late_Braak_Chandelier	DOC2A	agonist	1.42178844263221e-10
Early_Braak_L6b	DOC2A	agonist	1.95343444807952e-11
Early_Braak_L5_IT	DOC2A	agonist	7.24907463161874e-11
Late_Braak_Astrocyte	DOC2A	agonist	1.43640004969075e-10
Early_Braak_L6_IT	DOC2A	agonist	7.9709363576953e-11
Early_Braak_Lamp5	DOC2A	agonist	2.5917707038025e-10
Early_Braak_L6_CT	DOC2A	agonist	1.12078528779098e-09
Early_Braak_Microglia-PVM	DOC2A	agonist	1.4997112532447e-10
Early_Braak_Vip	DOC2A	agonist	2.88120819080342e-11
Early_Braak_Chandelier	DOC2A	agonist	4.05853258404673e-10
Early_Braak_L5_6_NP	DOC2A	agonist	3.146372859527e-10
Early_Braak_VLMC	DOC2A	agonist	5.28936191788562e-10
Early_Braak_Pax6	DOC2A	agonist	1.88921019987637e-10
Late_Braak_Endothelial	DOC2A	agonist	1.98628712255112e-10
Early_Braak_Sst	DOC2A	agonist	3.21239987341525e-10
Early_Braak_Pvalb	DOC2A	agonist	4.27172460585109e-10
Late_Braak_L2_3_IT	DOC2A	agonist	9.7482315565272e-10
Late_Braak_Lamp5_Lhx6	DOC2A	agonist	3.89937294797607e-10
Late_Braak_L5_ET	DOC2A	agonist	3.25661192620786e-10
Late_Braak_Lamp5	DOC2A	agonist	4.40557314713237e-10
Late_Braak_L6_IT	DOC2A	agonist	9.23228048733573e-11
Late_Braak_L4_IT	DOC2A	agonist	6.24822029636514e-11
Late_Braak_L6b	DOC2A	agonist	1.11091065639767e-11
Late_Braak_Sst_Chodl	DOC2A	agonist	6.02663779025717e-10
Late_Braak_L6_CT	DOC2A	agonist	3.35850365006551e-10
Late_Braak_L6_IT_Car3	DOC2A	agonist	1.01326755262988e-09
Late_Braak_Oligodendrocyte	DOC2A	agonist	1.34773631793813e-10
Late_Braak_Pax6	DOC2A	agonist	4.16162886298583e-10
Late_Braak_Vip	DOC2A	agonist	7.56520454191701e-11
Late_Braak_OPC	DOC2A	agonist	2.8256577699108e-10
Late_Braak_Microglia-PVM	DOC2A	agonist	2.54398698645114e-10
Late_Braak_Sncg	DOC2A	agonist	2.30766792799888e-10
Late_Braak_VLMC	DOC2A	agonist	2.76084772080013e-10
Late_Braak_Sst	DOC2A	agonist	2.74242353351313e-10
Late_Braak_Pvalb	DOC2A	agonist	7.30659265135454e-11
Late_Braak_L5_IT	DOC2A	agonist	8.24156515720229e-10
Late_Braak_L5_6_NP	DOC2A	agonist	4.55412000984602e-10
Early_Braak_L6_IT_Car3	DRD1	agonist	5.33735166132676e-11
Early_Braak_L4_IT	DRD1	agonist	5.02071798126313e-11
Early_Braak_Astrocyte	DRD1	agonist	3.03851273194395e-11
Early_Braak_Lamp5_Lhx6	DRD1	agonist	3.69728136891646e-10
Early_Braak_Oligodendrocyte	DRD1	agonist	1.02745947031173e-10
Early_Braak_Sncg	DRD1	agonist	1.30714420320193e-10
Early_Braak_L2_3_IT	DRD1	agonist	9.35568177365435e-11
Early_Braak_OPC	DRD1	agonist	6.34532061125084e-11
Late_Braak_Chandelier	DRD1	agonist	2.38411604324179e-10
Early_Braak_L6b	DRD1	agonist	1.51464982316237e-10
Early_Braak_L5_IT	DRD1	agonist	7.90337843772922e-11
Late_Braak_Astrocyte	DRD1	agonist	1.00052891741475e-10
Early_Braak_L6_IT	DRD1	agonist	2.65187008308292e-10
Early_Braak_Lamp5	DRD1	agonist	2.74927448838633e-10
Early_Braak_L6_CT	DRD1	agonist	1.04991874362057e-10
Early_Braak_Microglia-PVM	DRD1	agonist	1.98897631170049e-11
Early_Braak_Vip	DRD1	agonist	5.21681558962325e-11
Early_Braak_Chandelier	DRD1	agonist	2.29844095004497e-11
Early_Braak_L5_6_NP	DRD1	agonist	3.12016191571758e-10
Early_Braak_VLMC	DRD1	agonist	5.24922111053094e-18
Early_Braak_Pax6	DRD1	agonist	1.3446239096676e-10
Late_Braak_Endothelial	DRD1	agonist	1.16366020232317e-10
Early_Braak_Sst	DRD1	agonist	1.28431345704071e-10
Early_Braak_Pvalb	DRD1	agonist	3.35996757222649e-12
Late_Braak_L2_3_IT	DRD1	agonist	2.54203474363456e-10
Late_Braak_Lamp5_Lhx6	DRD1	agonist	1.73822683224603e-10
Late_Braak_L5_ET	DRD1	agonist	5.71910242948574e-11
Late_Braak_Lamp5	DRD1	agonist	2.6594080300794e-11
Late_Braak_L6_IT	DRD1	agonist	1.77316561056617e-10
Late_Braak_L4_IT	DRD1	agonist	1.9675259697276e-10
Late_Braak_L6b	DRD1	agonist	2.79676338303423e-10
Late_Braak_Sst_Chodl	DRD1	agonist	5.36814134855302e-10
Late_Braak_L6_CT	DRD1	agonist	4.29619654065496e-11
Late_Braak_L6_IT_Car3	DRD1	agonist	1.88239083687811e-10
Late_Braak_Oligodendrocyte	DRD1	agonist	1.70652205862409e-11
Late_Braak_Pax6	DRD1	agonist	7.84821727543009e-11
Late_Braak_Vip	DRD1	agonist	1.91911234198954e-10
Late_Braak_OPC	DRD1	agonist	7.502907897371e-11
Late_Braak_Microglia-PVM	DRD1	agonist	9.90375123412908e-11
Late_Braak_Sncg	DRD1	agonist	1.27947020838925e-10
Late_Braak_VLMC	DRD1	agonist	1.51794229530943e-09
Late_Braak_Sst	DRD1	agonist	1.62670998187705e-10
Late_Braak_Pvalb	DRD1	agonist	9.61143934986526e-11
Late_Braak_L5_IT	DRD1	agonist	3.10464541325383e-10
Late_Braak_L5_6_NP	DRD1	agonist	3.89794097434044e-10
Early_Braak_L6_IT_Car3	DAO	agonist	6.20110401952299e-11
Early_Braak_L4_IT	DAO	agonist	7.77408472082623e-11
Early_Braak_Astrocyte	DAO	agonist	5.53151961119741e-11
Early_Braak_Lamp5_Lhx6	DAO	agonist	9.63299729682936e-11
Early_Braak_Oligodendrocyte	DAO	agonist	2.38565311855086e-11
Early_Braak_Sncg	DAO	agonist	9.21083959815087e-11
Early_Braak_L2_3_IT	DAO	agonist	3.96262851983324e-11
Early_Braak_OPC	DAO	agonist	2.32279181991054e-11
Late_Braak_Chandelier	DAO	agonist	2.06979875795845e-10
Early_Braak_L6b	DAO	agonist	1.36150447187574e-10
Early_Braak_L5_IT	DAO	agonist	1.38381942028599e-11
Late_Braak_Astrocyte	DAO	agonist	1.77431413918453e-11
Early_Braak_L6_IT	DAO	agonist	1.53249827638914e-12
Early_Braak_Lamp5	DAO	agonist	4.76440641911371e-11
Early_Braak_L6_CT	DAO	agonist	3.62203866409256e-11
Early_Braak_Microglia-PVM	DAO	agonist	2.44946342392025e-11
Early_Braak_Vip	DAO	agonist	9.08757074454175e-11
Early_Braak_Chandelier	DAO	agonist	2.9242135729187e-10
Early_Braak_L5_6_NP	DAO	agonist	1.38560813603866e-10
Early_Braak_VLMC	DAO	agonist	2.59740198864616e-10
Early_Braak_Pax6	DAO	agonist	1.72783866980507e-10
Late_Braak_Endothelial	DAO	agonist	3.72085774335417e-11
Early_Braak_Sst	DAO	agonist	9.87448477963705e-11
Early_Braak_Pvalb	DAO	agonist	1.97018207732061e-10
Late_Braak_L2_3_IT	DAO	agonist	1.5189775295036e-11
Late_Braak_Lamp5_Lhx6	DAO	agonist	3.46704887783276e-10
Late_Braak_L5_ET	DAO	agonist	2.59275095803934e-11
Late_Braak_Lamp5	DAO	agonist	1.64113432902104e-10
Late_Braak_L6_IT	DAO	agonist	8.15631579244835e-11
Late_Braak_L4_IT	DAO	agonist	3.16639693555962e-11
Late_Braak_L6b	DAO	agonist	4.0280432939805e-12
Late_Braak_Sst_Chodl	DAO	agonist	1.20021599647027e-10
Late_Braak_L6_CT	DAO	agonist	3.44036034617274e-11
Late_Braak_L6_IT_Car3	DAO	agonist	1.52551081303962e-10
Late_Braak_Oligodendrocyte	DAO	agonist	2.13991639791134e-10
Late_Braak_Pax6	DAO	agonist	1.90939181644852e-10
